Date,StockPrice
3/1/1997,59.978
4/1/1997,58.07590909
5/1/1997,66.40333333
6/1/1997,69.57761905
7/1/1997,69.73590909
8/1/1997,62.48857143
9/1/1997,59.30619048
10/1/1997,59.79652174
11/1/1997,59.39894737
12/1/1997,65.05909091
1/1/1998,65.2055
2/1/1998,68.10105263
3/1/1998,72.87681818
4/1/1998,76.71619048
5/1/1998,77.4175
6/1/1998,81.28818182
7/1/1998,85.33409091
8/1/1998,78.93
9/1/1998,60.9752381
10/1/1998,65.04727273
11/1/1998,71.6205
12/1/1998,67.29136364
1/1/1999,65.17684211
2/1/1999,63.85684211
3/1/1999,65.22869565
4/1/1999,64.09
5/1/1999,67.7895
6/1/1999,64.94636364
7/1/1999,63.03714286
8/1/1999,59.94954545
9/1/1999,54.28380952
10/1/1999,52.27857143
11/1/1999,60.49190476
12/1/1999,61.45272727
1/1/2000,61.1445
2/1/2000,54.0765
3/1/2000,47.53565217
4/1/2000,48.21578947
5/1/2000,50.20545455
6/1/2000,54.64318182
7/1/2000,58.812
8/1/2000,59.94652174
9/1/2000,53.2515
10/1/2000,57.45
11/1/2000,60.25095238
12/1/2000,59.163
1/1/2001,57.94
2/1/2001,57.32578947
3/1/2001,48.39818182
4/1/2001,45.7975
5/1/2001,47.23227273
6/1/2001,45.29952381
7/1/2001,45.41047619
8/1/2001,46.76043478
9/1/2001,48.53333333
10/1/2001,46.54478261
11/1/2001,48.73095238
12/1/2001,46.835
1/1/2002,45.18
2/1/2002,46.04526316
3/1/2002,48.9335
4/1/2002,53.40454545
5/1/2002,56.24454545
6/1/2002,54.8465
7/1/2002,51.17181818
8/1/2002,50.93363636
9/1/2002,49.179
10/1/2002,48.99130435
11/1/2002,45.623
12/1/2002,44.90571429
1/1/2003,43.90761905
2/1/2003,40.20157895
3/1/2003,39.65857143
4/1/2003,41.0147619
5/1/2003,43.44190476
6/1/2003,46.67190476
7/1/2003,44.91136364
8/1/2003,44.36809524
9/1/2003,43.6647619
10/1/2003,44.8326087
11/1/2003,46.53421053
12/1/2003,48.82136364
1/1/2004,49.8075
2/1/2004,50.48736842
3/1/2004,49.03130435
4/1/2004,51.05238095
5/1/2004,50.168
6/1/2004,51.35047619
7/1/2004,48.78714286
8/1/2004,44.115
9/1/2004,41.94571429
10/1/2004,39.87095238
11/1/2004,40.5
12/1/2004,40.90045455
1/1/2005,41.1955
2/1/2005,42.61368421
3/1/2005,42.36954545
4/1/2005,42.17428571
5/1/2005,44.38857143
6/1/2005,43.63772727
7/1/2005,43.113
8/1/2005,43.87086957
9/1/2005,43.34619048
10/1/2005,42.32619048
11/1/2005,42.53
12/1/2005,41.5447619
1/1/2006,41.1545
2/1/2006,41.50315789
3/1/2006,42.32782609
4/1/2006,41.65368421
5/1/2006,43.31272727
6/1/2006,43.17090909
7/1/2006,43.6735
8/1/2006,44.26391304
9/1/2006,44.559
10/1/2006,45.22727273
11/1/2006,46.70142857
12/1/2006,48.4165
1/1/2007,48.271
2/1/2007,47.82578947
3/1/2007,47.31045455
4/1/2007,50.618
5/1/2007,52.48818182
6/1/2007,51.88047619
7/1/2007,53.03285714
8/1/2007,54.02304348
9/1/2007,55.70263158
10/1/2007,58.89782609
11/1/2007,61.71761905
12/1/2007,62.8885
1/1/2008,61.42047619
2/1/2008,58.908
3/1/2008,59.5635
4/1/2008,60.37909091
5/1/2008,57.53380952
6/1/2008,55.09952381
7/1/2008,51.22818182
8/1/2008,54.17380952
9/1/2008,52.60952381
10/1/2008,46.4573913
11/1/2008,44.58526316
12/1/2008,45.02363636
1/1/2009,43.919
2/1/2009,42.65368421
3/1/2009,41.515
4/1/2009,44.14285714
5/1/2009,44.8245
6/1/2009,48.64590909
7/1/2009,49.36045455
8/1/2009,49.15095238
9/1/2009,51.58857143
10/1/2009,54.09
11/1/2009,55.908
12/1/2009,57.79090909
