Date,StockPrice
6/1/1988,56.03045455
7/1/1988,58.6395
8/1/1988,59.79652174
9/1/1988,60.95380952
10/1/1988,65.33238095
11/1/1988,62.69904762
12/1/1988,61.37809524
1/1/1989,60.76380952
2/1/1989,62.75263158
3/1/1989,65.81090909
4/1/1989,71.129
5/1/1989,78.65636364
6/1/1989,59.43863636
7/1/1989,50.71
8/1/1989,52.92565217
9/1/1989,56.64
10/1/1989,58.00727273
11/1/1989,56.87095238
12/1/1989,59.0205
1/1/1990,60.22409091
2/1/1990,61.94263158
3/1/1990,68.71409091
4/1/1990,71.6165
5/1/1990,76.98636364
6/1/1990,66.10857143
7/1/1990,59.34238095
8/1/1990,50.42565217
9/1/1990,45.10842105
10/1/1990,45.22434783
11/1/1990,44.91952381
12/1/1990,45.4775
1/1/1991,46.20181818
2/1/1991,49.08157895
3/1/1991,48.4025
4/1/1991,47.26409091
5/1/1991,46.63272727
6/1/1991,47.752
7/1/1991,44.87727273
8/1/1991,47.13863636
9/1/1991,50.253
10/1/1991,49.25826087
11/1/1991,47.1345
12/1/1991,43.75809524
1/1/1992,50.38909091
2/1/1992,47.72736842
3/1/1992,45.12136364
4/1/1992,45.21666667
5/1/1992,43.7715
6/1/1992,42.88363636
7/1/1992,40.03636364
8/1/1992,39.19952381
9/1/1992,36.34666667
10/1/1992,36.64454545
11/1/1992,35.302
12/1/1992,35.98
1/1/1993,37.6455
2/1/1993,34.79894737
3/1/1993,34.77478261
4/1/1993,36.69857143
5/1/1993,39.4705
6/1/1993,38.81409091
7/1/1993,37.61
8/1/1993,38.88909091
9/1/1993,39.66380952
10/1/1993,37.83619048
11/1/1993,37.71571429
12/1/1993,41.62863636
1/1/1994,43.47333333
2/1/1994,44.84368421
3/1/1994,46.52956522
4/1/1994,44.93631579
5/1/1994,44.59047619
6/1/1994,47.96
7/1/1994,46.5185
8/1/1994,45.03
9/1/1994,44.88952381
10/1/1994,43.78809524
11/1/1994,44.25952381
12/1/1994,47.11666667
1/1/1995,47.43761905
2/1/1995,46.58052632
3/1/1995,48.43782609
4/1/1995,54.56210526
5/1/1995,55.76318182
6/1/1995,62.89363636
7/1/1995,64.443
8/1/1995,64.77086957
9/1/1995,68.91
10/1/1995,66.25363636
11/1/1995,71.59333333
12/1/1995,75.201
1/1/1996,77.935
2/1/1996,81.16
3/1/1996,83.90238095
4/1/1996,82.21333333
5/1/1996,81.41227273
6/1/1996,85.847
7/1/1996,87.98
8/1/1996,90.99772727
9/1/1996,92.01
10/1/1996,96.80217391
11/1/1996,94.5095
12/1/1996,99.98047619
1/1/1997,107.0654545
2/1/1997,107.28
3/1/1997,104.6165
4/1/1997,99.55363636
5/1/1997,100.1047619
6/1/1997,67.99142857
7/1/1997,56.825
8/1/1997,57.12619048
9/1/1997,54.09952381
10/1/1997,51.65043478
11/1/1997,48.34
12/1/1997,50.31363636
1/1/1998,45.927
2/1/1998,49.52789474
3/1/1998,52.12909091
4/1/1998,52.98904762
5/1/1998,49.2835
6/1/1998,44.91363636
7/1/1998,45.70818182
8/1/1998,36.89714286
9/1/1998,34.37285714
10/1/1998,34.07454545
11/1/1998,41.8535
12/1/1998,33.27318182
1/1/1999,34.53052632
2/1/1999,35.78368421
3/1/1999,34.77347826
4/1/1999,37.72428571
5/1/1999,43.385
6/1/1999,42.96863636
7/1/1999,45.20714286
8/1/1999,45.69409091
9/1/1999,43.88190476
10/1/1999,43.29952381
11/1/1999,42.3947619
12/1/1999,39.57363636
1/1/2000,44.0765
2/1/2000,39.723
3/1/2000,35.66565217
4/1/2000,37.15210526
5/1/2000,37.96454545
6/1/2000,39.49636364
7/1/2000,45.1925
8/1/2000,49.39
9/1/2000,59.295
10/1/2000,60.64318182
11/1/2000,65.8947619
12/1/2000,66.583
1/1/2001,59.1
2/1/2001,59.56842105
3/1/2001,58.12227273
4/1/2001,58.9215
5/1/2001,65.42727273
6/1/2001,62.42666667
7/1/2001,55.86238095
8/1/2001,54.98
9/1/2001,38.17866667
10/1/2001,34.9726087
11/1/2001,34.67952381
12/1/2001,37.25
1/1/2002,39.6852381
2/1/2002,43.17052632
3/1/2002,48.022
4/1/2002,46.44545455
5/1/2002,44.37409091
6/1/2002,42.9075
7/1/2002,42.00545455
8/1/2002,38.55318182
9/1/2002,36.197
10/1/2002,31.31826087
11/1/2002,32.194
12/1/2002,32.6647619
1/1/2003,32.82857143
2/1/2003,29.73842105
3/1/2003,26.61095238
4/1/2003,27.00809524
5/1/2003,29.03238095
6/1/2003,34.39809524
7/1/2003,33.52136364
8/1/2003,33.57904762
9/1/2003,35.85333333
10/1/2003,36.58391304
11/1/2003,38.84473684
12/1/2003,39.98227273
1/1/2004,42.6375
2/1/2004,43.74631579
3/1/2004,40.69913043
4/1/2004,42.14904762
5/1/2004,43.586
6/1/2004,48.84904762
7/1/2004,49.13142857
8/1/2004,50.54181818
9/1/2004,53.36380952
10/1/2004,50.39809524
11/1/2004,52.95380952
12/1/2004,53.34363636
1/1/2005,50.6745
2/1/2005,53.22473684
3/1/2005,57.20772727
4/1/2005,58.56142857
5/1/2005,61.01380952
6/1/2005,63.78818182
7/1/2005,65.406
8/1/2005,66.7273913
9/1/2005,64.88
10/1/2005,66.88952381
11/1/2005,66.81904762
12/1/2005,70.47333333
1/1/2006,68.878
2/1/2006,72.30263158
3/1/2006,76.00217391
4/1/2006,82.43315789
5/1/2006,85.45909091
6/1/2006,82.85545455
7/1/2006,80.2965
8/1/2006,77.12608696
9/1/2006,75.903
10/1/2006,82.00954545
11/1/2006,86.00714286
12/1/2006,89.869
1/1/2007,87.8615
2/1/2007,90.05473684
3/1/2007,89.49954545
4/1/2007,91.8345
5/1/2007,95.41272727
6/1/2007,97.57666667
7/1/2007,101.8485714
8/1/2007,99.26
9/1/2007,99.31684211
10/1/2007,98.90652174
11/1/2007,93.34857143
12/1/2007,89.671
1/1/2008,80.81666667
2/1/2008,83.077
3/1/2008,76.258
4/1/2008,78.725
5/1/2008,84.42142857
6/1/2008,74.69952381
7/1/2008,65.03681818
8/1/2008,64.33380952
9/1/2008,60.94380952
10/1/2008,47.59869565
11/1/2008,43.69473684
12/1/2008,40.47363636
1/1/2009,42.991
2/1/2009,38.95315789
3/1/2009,33.24045455
4/1/2009,37.53190476
5/1/2009,43.5635
6/1/2009,47.96863636
7/1/2009,41.48272727
8/1/2009,45.99428571
9/1/2009,51.36285714
10/1/2009,51.15909091
11/1/2009,50.6965
12/1/2009,55.02863636
